date		time		pid	tid	priority	tag			message
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"dp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 15,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"systemBars": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"px": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 94,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 45,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"dp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 31.33,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 15,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"displayCutout": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"safeInsetsPx": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 94,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"safeInsetsDp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 31.33,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"boundingRects": [
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		{
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"px": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 505,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 576,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 94
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"dp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 168.33,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 192,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 31.33,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"width": 23.67,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"height": 31.33
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		],
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"waterfallInsets": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"px": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"dp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"path": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"coordinateSpace": "display",
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"units": "px",
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"fillType": "WINDING",
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"approximationTolerancePx": 0.25,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"approximation": [
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		{
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"fraction": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"x": 540,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"y": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		{
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"fraction": 0.10757575929164886,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"x": 504.5,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"y": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		{
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"fraction": 0.39242425560951233,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"x": 504.5,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"y": 94
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		{
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"fraction": 0.6075757741928101,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"x": 575.5,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"y": 94
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		{
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"fraction": 0.8924242258071899,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"x": 575.5,
